period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2027,0.018470105965352538,SWITCH,FRCC,FRCC_offshorewind_class3_moderate_fixed_1_2,Wind,base_52_week,all,MWh,2027
2027,0.017879972914360144,SWITCH,FRCC,FRCC_offshorewind_class3_moderate_fixed_1_3,Wind,base_52_week,all,MWh,2027
2027,0.004019344979032258,SWITCH,FRCC,FRCC_petroleum_liquids_1,Other,base_52_week,all,MWh,2027
2027,18572677.48610596,SWITCH,FRCC,FRCC_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2027
2027,0.051843701797171654,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.05218602443397752,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.05020931603965649,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.027661426202350427,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.03482405502923829,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_13_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.026840836200271834,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_14_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.04720866158070816,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_15_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.028008478110312218,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_16_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.024475849581017662,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_17_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.036987694512519,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_18_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.04261674226163045,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_19_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.052298025701098046,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.09002139801803366,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_2_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.1053409112150611,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_3_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.04597872469587055,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.03809535632363252,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_5_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.03828855770937702,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.05874805928482136,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.034080182328096315,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.02596950059070209,SWITCH,FRCC,FRCC_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,138930.86406140486,SWITCH,ISNE,ISNE_batteries_1,Battery,base_52_week,all,MWh,2027
2027,0.12320202432166709,SWITCH,ISNE,ISNE_battery_moderate_0,Battery,base_52_week,all,MWh,2027
2027,548777.3771592189,SWITCH,ISNE,ISNE_biomass_1,Other,base_52_week,all,MWh,2027
2027,1252183.2186564598,SWITCH,ISNE,ISNE_biomass_2,Other,base_52_week,all,MWh,2027
2027,3417256.064853653,SWITCH,ISNE,ISNE_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2027
2027,2882879.8818091494,SWITCH,ISNE,ISNE_conventional_steam_coal_2,Coal,base_52_week,all,MWh,2027
2027,6866621.377552629,SWITCH,ISNE,ISNE_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2027
2027,240158.2473161716,SWITCH,ISNE,ISNE_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2027
2027,0.004402122698724925,SWITCH,ISNE,ISNE_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2027
2027,0.007740784602711538,SWITCH,ISNE,ISNE_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2027
2027,10516657.310074944,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.04826171449215811,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.06613493753562631,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,1296289.8562729575,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.15081306842311057,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.28291174475140274,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.11119715655448131,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.20809913570705577,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.09121462093096742,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.1432815562528602,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.06943225360716275,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.10044579746290373,SWITCH,ISNE,ISNE_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,2482254.4784650095,SWITCH,ISNE,ISNE_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2027
2027,61529940.85769686,SWITCH,ISNE,ISNE_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2027
2027,62978.17215691611,SWITCH,ISNE,ISNE_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2027
2027,9867.697939466261,SWITCH,ISNE,ISNE_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2027
2027,18290.827672784846,SWITCH,ISNE,ISNE_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2027
2027,3687.467664162928,SWITCH,ISNE,ISNE_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2027
2027,0.034900007733053295,SWITCH,ISNE,ISNE_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2027
2027,164711.53840682658,SWITCH,ISNE,ISNE_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2027
2027,29313647.954945993,SWITCH,ISNE,ISNE_nuclear_1,Nuclear,base_52_week,all,MWh,2027
2027,0.012112925635389543,SWITCH,ISNE,ISNE_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2027
2027,115067.42241972595,SWITCH,ISNE,ISNE_offshore_wind_turbine_1,Wind,base_52_week,all,MWh,2027
2027,0.00859802263777359,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_0_1,Wind,base_52_week,all,MWh,2027
2027,0.008435845379847817,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_0_2,Wind,base_52_week,all,MWh,2027
2027,0.008479515739344013,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_0_3,Wind,base_52_week,all,MWh,2027
2027,0.017816765847043572,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_1_1,Wind,base_52_week,all,MWh,2027
2027,0.017734192000312357,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_1_2,Wind,base_52_week,all,MWh,2027
2027,0.01829471863031245,SWITCH,ISNE,ISNE_offshorewind_class12_moderate_floating_1_3,Wind,base_52_week,all,MWh,2027
2027,0.020305214614301164,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_1,Wind,base_52_week,all,MWh,2027
2027,0.016686915707523186,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_2,Wind,base_52_week,all,MWh,2027
2027,0.018714129599384174,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_0_3,Wind,base_52_week,all,MWh,2027
2027,0.030374110389943993,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_1,Wind,base_52_week,all,MWh,2027
2027,0.029070894645406967,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_2,Wind,base_52_week,all,MWh,2027
2027,0.032812121364103254,SWITCH,ISNE,ISNE_offshorewind_class3_moderate_fixed_1_3,Wind,base_52_week,all,MWh,2027
2027,3307393.524464675,SWITCH,ISNE,ISNE_onshore_wind_turbine_1,Wind,base_52_week,all,MWh,2027
2027,14079.581716902387,SWITCH,ISNE,ISNE_petroleum_liquids_1,Other,base_52_week,all,MWh,2027
2027,2354309.191164931,SWITCH,ISNE,ISNE_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2027
2027,5205398.427150952,SWITCH,ISNE,ISNE_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2027
2027,0.02459390969487763,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.023079388632405707,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.02445644447370509,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.009602294399415226,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.012091382263913559,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_13_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.020569079778387084,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_14_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.02241350904081686,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_15_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.009853500739642076,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_16_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.01614688415096493,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_17_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.012807646909134905,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_18_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.02134574228991965,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_19_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.029287643941919076,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.05995083937914554,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_2_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.03927805134907981,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_3_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.01726022058015586,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.01941288716635905,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_5_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.016184518276869547,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.02801029734271855,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.013378050292107105,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.013491156655451692,SWITCH,ISNE,ISNE_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,15059.618375229336,SWITCH,MISC,MISC_batteries_1,Battery,base_52_week,all,MWh,2027
2027,0.11394005007507732,SWITCH,MISC,MISC_battery_moderate_0,Battery,base_52_week,all,MWh,2027
2027,349030.2315419115,SWITCH,MISC,MISC_biomass_1,Other,base_52_week,all,MWh,2027
2027,347424.57758876553,SWITCH,MISC,MISC_biomass_2,Other,base_52_week,all,MWh,2027
2027,1486251.082388467,SWITCH,MISC,MISC_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2027
2027,355092.5989812093,SWITCH,MISC,MISC_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2027
2027,27103416.268748187,SWITCH,MISC,MISC_conventional_steam_coal_2,Coal,base_52_week,all,MWh,2027
2027,1288452.1633708072,SWITCH,MISC,MISC_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2027
2027,389603.1020942922,SWITCH,MISC,MISC_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2027
2027,0.004078175068982188,SWITCH,MISC,MISC_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2027
2027,0.007206025595679276,SWITCH,MISC,MISC_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2027
2027,23631753.701163244,SWITCH,MISC,MISC_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.18704168950008526,SWITCH,MISC,MISC_landbasedwind_class3_moderate_10_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.2284919344982649,SWITCH,MISC,MISC_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,11147919.487749793,SWITCH,MISC,MISC_landbasedwind_class3_moderate_1_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,9121798.058883188,SWITCH,MISC,MISC_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,18367003.319752716,SWITCH,MISC,MISC_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,1.169694502624363,SWITCH,MISC,MISC_landbasedwind_class3_moderate_4_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,1.4852269954025976,SWITCH,MISC,MISC_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.6673093644867985,SWITCH,MISC,MISC_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.7091234868280558,SWITCH,MISC,MISC_landbasedwind_class3_moderate_7_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.4111627093761461,SWITCH,MISC,MISC_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.44616328320600723,SWITCH,MISC,MISC_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,6917043.512905196,SWITCH,MISC,MISC_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2027
2027,20568047.490266085,SWITCH,MISC,MISC_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2027
2027,130283.67907840284,SWITCH,MISC,MISC_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2027
2027,8458.7879367204,SWITCH,MISC,MISC_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2027
2027,2152.7838438695603,SWITCH,MISC,MISC_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2027
2027,86180.99511894419,SWITCH,MISC,MISC_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2027
2027,0.029383624572464656,SWITCH,MISC,MISC_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2027
2027,0.03176524639258909,SWITCH,MISC,MISC_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2027
2027,0.19703355175912918,SWITCH,MISC,MISC_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2027
2027,20646006.915564194,SWITCH,MISC,MISC_nuclear_1,Nuclear,base_52_week,all,MWh,2027
2027,0.011368171953630163,SWITCH,MISC,MISC_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2027
2027,14118372.747656139,SWITCH,MISC,MISC_onshore_wind_turbine_1,Wind,base_52_week,all,MWh,2027
2027,0.006535544054584139,SWITCH,MISC,MISC_petroleum_liquids_1,Other,base_52_week,all,MWh,2027
2027,135757.4382001626,SWITCH,MISC,MISC_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2027
2027,8040455.207314682,SWITCH,MISC,MISC_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2027
2027,0.058042912380123615,SWITCH,MISC,MISC_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.05052071634755387,SWITCH,MISC,MISC_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.07001109822864744,SWITCH,MISC,MISC_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.04712020865960507,SWITCH,MISC,MISC_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.04878250592235177,SWITCH,MISC,MISC_utilitypv_class1_moderate_13_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.056695355611144534,SWITCH,MISC,MISC_utilitypv_class1_moderate_14_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.11705812354224618,SWITCH,MISC,MISC_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.07709310286241318,SWITCH,MISC,MISC_utilitypv_class1_moderate_2_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.05888856080159761,SWITCH,MISC,MISC_utilitypv_class1_moderate_3_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.05718247555278693,SWITCH,MISC,MISC_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.09045299299435554,SWITCH,MISC,MISC_utilitypv_class1_moderate_5_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.046619690234488864,SWITCH,MISC,MISC_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.04500714245474814,SWITCH,MISC,MISC_utilitypv_class1_moderate_7_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,0.08629971541118889,SWITCH,MISC,MISC_utilitypv_class1_moderate_8_anyQual_1,Solar,base_52_week,all,MWh,2027
2027,0.041176983702555306,SWITCH,MISC,MISC_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2027
2027,160.2490596372694,SWITCH,MISE,MISE_batteries_1,Battery,base_52_week,all,MWh,2027
2027,0.10811799053344846,SWITCH,MISE,MISE_battery_moderate_0,Battery,base_52_week,all,MWh,2027
2027,618500.0000571318,SWITCH,MISE,MISE_biomass_1,Other,base_52_week,all,MWh,2027
2027,507198.925924134,SWITCH,MISE,MISE_biomass_2,Other,base_52_week,all,MWh,2027
2027,96295.84123323188,SWITCH,MISE,MISE_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2027
2027,11260195.616472788,SWITCH,MISE,MISE_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2027
2027,806556.1506524135,SWITCH,MISE,MISE_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2027
2027,219934.24831967894,SWITCH,MISE,MISE_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2027
2027,0.004183926163753794,SWITCH,MISE,MISE_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2027
2027,0.007496536060583255,SWITCH,MISE,MISE_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2027
2027,342268.794214032,SWITCH,MISE,MISE_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,911376.5971113397,SWITCH,MISE,MISE_landbasedwind_class3_moderate_10_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,418991.4222706948,SWITCH,MISE,MISE_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,47002.764524592916,SWITCH,MISE,MISE_landbasedwind_class3_moderate_12_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,9.759895317957422,SWITCH,MISE,MISE_landbasedwind_class3_moderate_13_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,16388.799215227944,SWITCH,MISE,MISE_landbasedwind_class3_moderate_14_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.6438416624523399,SWITCH,MISE,MISE_landbasedwind_class3_moderate_15_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.9772855162108759,SWITCH,MISE,MISE_landbasedwind_class3_moderate_16_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,1.2177731538567516,SWITCH,MISE,MISE_landbasedwind_class3_moderate_17_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.3757836219896295,SWITCH,MISE,MISE_landbasedwind_class3_moderate_18_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.5154646238418995,SWITCH,MISE,MISE_landbasedwind_class3_moderate_19_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,233279.5729842891,SWITCH,MISE,MISE_landbasedwind_class3_moderate_1_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,0.23204684183223268,SWITCH,MISE,MISE_landbasedwind_class3_moderate_20_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.2468851163200313,SWITCH,MISE,MISE_landbasedwind_class3_moderate_21_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,0.3215999853498332,SWITCH,MISE,MISE_landbasedwind_class3_moderate_22_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,332779.7928531117,SWITCH,MISE,MISE_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,2653422.0625119517,SWITCH,MISE,MISE_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,1955328.798550902,SWITCH,MISE,MISE_landbasedwind_class3_moderate_4_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,551927.8680884251,SWITCH,MISE,MISE_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,394896.6552949526,SWITCH,MISE,MISE_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,57907.6104627391,SWITCH,MISE,MISE_landbasedwind_class3_moderate_7_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,183931.29499058885,SWITCH,MISE,MISE_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2027
2027,3868674.2058917135,SWITCH,MISE,MISE_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2027
2027,46358436.243603155,SWITCH,MISE,MISE_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2027
2027,3547075.066457954,SWITCH,MISE,MISE_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2027
2027,8693.59938940571,SWITCH,MISE,MISE_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2027
2027,486038.4600917582,SWITCH,MISE,MISE_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2027
2027,63292.13841217304,SWITCH,MISE,MISE_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2027
2027,0.031565026704164265,SWITCH,MISE,MISE_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2027
2027,0.03339029965021832,SWITCH,MISE,MISE_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2027
2027,0.032829598488160375,SWITCH,MISE,MISE_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2027
2027,1.5670962344570771,SWITCH,MISE,MISE_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2027
2027,10142495.960656362,SWITCH,MISE,MISE_nuclear_1,Nuclear,base_52_week,all,MWh,2027
2027,0.012750156263763813,SWITCH,MISE,MISE_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2027
2027,0.011155224432950962,SWITCH,MISE,MISE_offshorewind_class12_moderate_floating_0_1,Wind,base_52_week,all,MWh,2027
2027,0.007149251293514799,SWITCH,MISE,MISE_offshorewind_class12_moderate_floating_0_2,Wind,base_52_week,all,MWh,2027
2027,0.006859501605697146,SWITCH,MISE,MISE_offshorewind_class12_moderate_floating_0_3,Wind,base_52_week,all,MWh,2027
2027,0.022514484937192363,SWITCH,MISE,MISE_offshorewind_class3_moderate_fixed_0_1,Wind,base_52_week,all,MWh,2027
2027,0.018179138094831963,SWITCH,MISE,MISE_offshorewind_class3_moderate_fixed_0_2,Wind,base_52_week,all,MWh,2027
2027,0.02033409987846561,SWITCH,MISE,MISE_offshorewind_class3_moderate_fixed_0_3,Wind,base_52_week,all,MWh,2027
